"player","salary","season_end","season_start","team","team_name"
"Kevin Edwards",1000000,2001,2000,"MEM","Memphis Grizzlies"
"Mahmoud Abdul-Rauf",798500,2001,2000,"MEM","Memphis Grizzlies"
"Damon Jones",710000,2001,2000,"MEM","Memphis Grizzlies"
"William Cunningham",498500,2001,2000,"MEM","Memphis Grizzlies"
"Bryant Reeves",11555554,2002,2001,"MEM","Memphis Grizzlies"
"Isaac Austin",5695715,2002,2001,"MEM","Memphis Grizzlies"
"Lorenzen Wright",5500000,2002,2001,"MEM","Memphis Grizzlies"
"Nick Anderson",5401906,2002,2001,"MEM","Memphis Grizzlies"
"Brevin Knight",4500000,2002,2001,"MEM","Memphis Grizzlies"
"Stromile Swift",3401640,2002,2001,"MEM","Memphis Grizzlies"
"Pau Gasol",2970840,2002,2001,"MEM","Memphis Grizzlies"
"Jason Williams",2554072,2002,2001,"MEM","Memphis Grizzlies"
"Grant Long",2400000,2002,2001,"MEM","Memphis Grizzlies"
"Shane Battier",2203080,2002,2001,"MEM","Memphis Grizzlies"
"Michael Dickerson",1940702,2002,2001,"MEM","Memphis Grizzlies"
"Tony Massenburg",1650000,2002,2001,"MEM","Memphis Grizzlies"
"Rodney Buford",481488,2002,2001,"MEM","Memphis Grizzlies"
"Antonis Fotsis",332817,2002,2001,"MEM","Memphis Grizzlies"
"Will Solomon",332817,2002,2001,"MEM","Memphis Grizzlies"
"Bryant Reeves",12999998,2003,2002,"MEM","Memphis Grizzlies"
"Wesley Person",7000000,2003,2002,"MEM","Memphis Grizzlies"
"Lorenzen Wright",6050000,2003,2002,"MEM","Memphis Grizzlies"
"Michael Dickerson",5500000,2003,2002,"MEM","Memphis Grizzlies"
"Jason Williams",5500000,2003,2002,"MEM","Memphis Grizzlies"
"Brevin Knight",5000000,2003,2002,"MEM","Memphis Grizzlies"
"Stromile Swift",3639000,2003,2002,"MEM","Memphis Grizzlies"
"Pau Gasol",3193680,2003,2002,"MEM","Memphis Grizzlies"
"Drew Gooden",2794920,2003,2002,"MEM","Memphis Grizzlies"
"Shane Battier",2368200,2003,2002,"MEM","Memphis Grizzlies"
"Tony Massenburg",1800000,2003,2002,"MEM","Memphis Grizzlies"
"Cezary Trybanski",1500000,2003,2002,"MEM","Memphis Grizzlies"
"Gordan Giricek",1400000,2003,2002,"MEM","Memphis Grizzlies"
"Earl Watson",1215000,2003,2002,"MEM","Memphis Grizzlies"
"Robert Archibald",349458,2003,2002,"MEM","Memphis Grizzlies"
"Mike Batiste",349458,2003,2002,"MEM","Memphis Grizzlies"
"Chris Owens",349458,2003,2002,"MEM","Memphis Grizzlies"
"Bonzi Wells",7000000,2004,2003,"MEM","Memphis Grizzlies"
"Lorenzen Wright",6600000,2004,2003,"MEM","Memphis Grizzlies"
"Bo Outlaw",6585000,2004,2003,"MEM","Memphis Grizzlies"
"Michael Dickerson",6187500,2004,2003,"MEM","Memphis Grizzlies"
"Jason Williams",6187500,2004,2003,"MEM","Memphis Grizzlies"
"James Posey",4917000,2004,2003,"MEM","Memphis Grizzlies"
"Stromile Swift",4592418,2004,2003,"MEM","Memphis Grizzlies"
"Pau Gasol",3417000,2004,2003,"MEM","Memphis Grizzlies"
"Mike Miller",3380457,2004,2003,"MEM","Memphis Grizzlies"
"Shane Battier",2533440,2004,2003,"MEM","Memphis Grizzlies"
"Jake Tsakalidis",1580702,2004,2003,"MEM","Memphis Grizzlies"
"Earl Watson",1336500,2004,2003,"MEM","Memphis Grizzlies"
"Troy Bell",1285440,2004,2003,"MEM","Memphis Grizzlies"
"Ryan Humphrey",1143360,2004,2003,"MEM","Memphis Grizzlies"
"Dahntay Jones",1063680,2004,2003,"MEM","Memphis Grizzlies"
"Theron Smith",366931,2004,2003,"MEM","Memphis Grizzlies"
"Bonzi Wells",7700000,2005,2004,"MEM","Memphis Grizzlies"
"Lorenzen Wright",7150000,2005,2004,"MEM","Memphis Grizzlies"
"Jason Williams",6875000,2005,2004,"MEM","Memphis Grizzlies"
"Bo Outlaw",6573148,2005,2004,"MEM","Memphis Grizzlies"
"Mike Miller",6000000,2005,2004,"MEM","Memphis Grizzlies"
"Stromile Swift",5993105,2005,2004,"MEM","Memphis Grizzlies"
"James Posey",5408700,2005,2004,"MEM","Memphis Grizzlies"
"Brian Cardinal",4903000,2005,2004,"MEM","Memphis Grizzlies"
"Pau Gasol",4318481,2005,2004,"MEM","Memphis Grizzlies"
"Shane Battier",3212402,2005,2004,"MEM","Memphis Grizzlies"
"Jake Tsakalidis",2900000,2005,2004,"MEM","Memphis Grizzlies"
"Earl Watson",1458000,2005,2004,"MEM","Memphis Grizzlies"
"Troy Bell",1381920,2005,2004,"MEM","Memphis Grizzlies"
"Ryan Humphrey",1223160,2005,2004,"MEM","Memphis Grizzlies"
"Dahntay Jones",1143360,2005,2004,"MEM","Memphis Grizzlies"
"Antonio Burks",385277,2005,2004,"MEM","Memphis Grizzlies"
"Andre Emmett",385277,2005,2004,"MEM","Memphis Grizzlies"
"Eddie Jones",14576250,2006,2005,"MEM","Memphis Grizzlies"
"Pau Gasol",10993000,2006,2005,"MEM","Memphis Grizzlies"
"Lorenzen Wright",7700000,2006,2005,"MEM","Memphis Grizzlies"
"Mike Miller",6750000,2006,2005,"MEM","Memphis Grizzlies"
"Brian Cardinal",5393300,2006,2005,"MEM","Memphis Grizzlies"
"Shane Battier",4903000,2006,2005,"MEM","Memphis Grizzlies"
"Damon Stoudamire",3750000,2006,2005,"MEM","Memphis Grizzlies"
"Bobby Jackson",3375000,2006,2005,"MEM","Memphis Grizzlies"
"Jake Tsakalidis",2900000,2006,2005,"MEM","Memphis Grizzlies"
"Raul Lopez",1744313,2006,2005,"MEM","Memphis Grizzlies"
"Troy Bell",1478280,2006,2005,"MEM","Memphis Grizzlies"
"Dahntay Jones",1223160,2006,2005,"MEM","Memphis Grizzlies"
"Hakim Warrick",1196520,2006,2005,"MEM","Memphis Grizzlies"
"Antonio Burks",641748,2006,2005,"MEM","Memphis Grizzlies"
"Anthony Roberson",398762,2006,2005,"MEM","Memphis Grizzlies"
"Lawrence Roberts",398762,2006,2005,"MEM","Memphis Grizzlies"
"John Thomas",103443,2006,2005,"MEM","Memphis Grizzlies"
"Eddie Jones",14863778,2007,2006,"MEM","Memphis Grizzlies"
"Pau Gasol",12364000,2007,2006,"MEM","Memphis Grizzlies"
"Mike Miller",7623813,2007,2006,"MEM","Memphis Grizzlies"
"Brian Cardinal",5400000,2007,2006,"MEM","Memphis Grizzlies"
"Stromile Swift",5400000,2007,2006,"MEM","Memphis Grizzlies"
"Damon Stoudamire",4050000,2007,2006,"MEM","Memphis Grizzlies"
"Chucky Atkins",3000000,2007,2006,"MEM","Memphis Grizzlies"
"Rudy Gay",2242290,2007,2006,"MEM","Memphis Grizzlies"
"Dahntay Jones",1886113,2007,2006,"MEM","Memphis Grizzlies"
"Hakim Warrick",1286280,2007,2006,"MEM","Memphis Grizzlies"
"Kyle Lowry",1011720,2007,2006,"MEM","Memphis Grizzlies"
"Scott Padgett",932015,2007,2006,"MEM","Memphis Grizzlies"
"Lawrence Roberts",664209,2007,2006,"MEM","Memphis Grizzlies"
"Alexander Johnson",412718,2007,2006,"MEM","Memphis Grizzlies"
"Tarence Kinsey",412718,2007,2006,"MEM","Memphis Grizzlies"
"Junior Harrington",390556,2007,2006,"MEM","Memphis Grizzlies"
"Will Conroy",20279,2007,2006,"MEM","Memphis Grizzlies"
"Kwame Brown",9075000,2008,2007,"MEM","Memphis Grizzlies"
"Mike Miller",8376194,2008,2007,"MEM","Memphis Grizzlies"
"Darko Milicic",6500000,2008,2007,"MEM","Memphis Grizzlies"
"Jason Collins",6100000,2008,2007,"MEM","Memphis Grizzlies"
"Brian Cardinal",5850000,2008,2007,"MEM","Memphis Grizzlies"
"Damon Stoudamire",4350000,2008,2007,"MEM","Memphis Grizzlies"
"Mike Conley",3377160,2008,2007,"MEM","Memphis Grizzlies"
"Rudy Gay",2411160,2008,2007,"MEM","Memphis Grizzlies"
"Hakim Warrick",1376040,2008,2007,"MEM","Memphis Grizzlies"
"Javaris Crittenton",1285200,2008,2007,"MEM","Memphis Grizzlies"
"Kyle Lowry",1087680,2008,2007,"MEM","Memphis Grizzlies"
"Casey Jacobsen",826269,2008,2007,"MEM","Memphis Grizzlies"
"Aaron McKie",750000,2008,2007,"MEM","Memphis Grizzlies"
"Andre Brown",711517,2008,2007,"MEM","Memphis Grizzlies"
"Marcus Vinicius",687456,2008,2007,"MEM","Memphis Grizzlies"
"Juan Carlos Navarro",538090,2008,2007,"MEM","Memphis Grizzlies"
"Jeremy Richardson",511295,2008,2007,"MEM","Memphis Grizzlies"
"Tarence Kinsey",219533,2008,2007,"MEM","Memphis Grizzlies"
"Bobby Jones",85932,2008,2007,"MEM","Memphis Grizzlies"
"Antoine Walker",8854475,2009,2008,"MEM","Memphis Grizzlies"
"Darko Milicic",7020000,2009,2008,"MEM","Memphis Grizzlies"
"Marko Jaric",6575000,2009,2008,"MEM","Memphis Grizzlies"
"Greg Buckner",4010005,2009,2008,"MEM","Memphis Grizzlies"
"O.J. Mayo",3875040,2009,2008,"MEM","Memphis Grizzlies"
"Mike Conley",3630480,2009,2008,"MEM","Memphis Grizzlies"
"Marc Gasol",3093333,2009,2008,"MEM","Memphis Grizzlies"
"Steve Francis",2636550,2009,2008,"MEM","Memphis Grizzlies"
"Rudy Gay",2579400,2009,2008,"MEM","Memphis Grizzlies"
"Chris Mihm",2500000,2009,2008,"MEM","Memphis Grizzlies"
"Damon Stoudamire",2325000,2009,2008,"MEM","Memphis Grizzlies"
"Hakim Warrick",2119102,2009,2008,"MEM","Memphis Grizzlies"
"Hamed Haddadi",1572221,2009,2008,"MEM","Memphis Grizzlies"
"Adonal Foyle",1262275,2009,2008,"MEM","Memphis Grizzlies"
"Mike Wilks",998398,2009,2008,"MEM","Memphis Grizzlies"
"Darrell Arthur",977160,2009,2008,"MEM","Memphis Grizzlies"
"Quinton Ross",854957,2009,2008,"MEM","Memphis Grizzlies"
"Darius Miles",704752,2009,2008,"MEM","Memphis Grizzlies"
"Shaun Livingston",370000,2009,2008,"MEM","Memphis Grizzlies"
"Zach Randolph",16000000,2010,2009,"MEM","Memphis Grizzlies"
"Marko Jaric",7100000,2010,2009,"MEM","Memphis Grizzlies"
"Hasheem Thabeet",4458840,2010,2009,"MEM","Memphis Grizzlies"
"O.J. Mayo",4165560,2010,2009,"MEM","Memphis Grizzlies"
"Mike Conley",3883800,2010,2009,"MEM","Memphis Grizzlies"
"Steven Hunter",3696000,2010,2009,"MEM","Memphis Grizzlies"
"Rudy Gay",3280997,2010,2009,"MEM","Memphis Grizzlies"
"Marc Gasol",3240000,2010,2009,"MEM","Memphis Grizzlies"
"Ronnie Brewer",2717161,2010,2009,"MEM","Memphis Grizzlies"
"Jerry Stackhouse",2000000,2010,2009,"MEM","Memphis Grizzlies"
"Hamed Haddadi",1627779,2010,2009,"MEM","Memphis Grizzlies"
"Darrell Arthur",1050480,2010,2009,"MEM","Memphis Grizzlies"
"DeMarre Carroll",1009680,2010,2009,"MEM","Memphis Grizzlies"
"Jamaal Tinsley",990300,2010,2009,"MEM","Memphis Grizzlies"
"Marcus Williams",855189,2010,2009,"MEM","Memphis Grizzlies"
"Sam Young",824200,2010,2009,"MEM","Memphis Grizzlies"
"Lester Hudson",199185,2010,2009,"MEM","Memphis Grizzlies"
"Allen Iverson",161386,2010,2009,"MEM","Memphis Grizzlies"
"Trey Gilder",26917,2010,2009,"MEM","Memphis Grizzlies"
"Zach Randolph",17666666,2011,2010,"MEM","Memphis Grizzlies"
"Rudy Gay",13603750,2011,2010,"MEM","Memphis Grizzlies"
"Marko Jaric",7625000,2011,2010,"MEM","Memphis Grizzlies"
"Shane Battier",7354500,2011,2010,"MEM","Memphis Grizzlies"
"Mike Conley",4913007,2011,2010,"MEM","Memphis Grizzlies"
"O.J. Mayo",4456200,2011,2010,"MEM","Memphis Grizzlies"
"Marc Gasol",3480000,2011,2010,"MEM","Memphis Grizzlies"
"Tony Allen",3000000,2011,2010,"MEM","Memphis Grizzlies"
"Xavier Henry",2020200,2011,2010,"MEM","Memphis Grizzlies"
"Hamed Haddadi",1600000,2011,2010,"MEM","Memphis Grizzlies"
"Darrell Arthur",1123680,2011,2010,"MEM","Memphis Grizzlies"
"Greivis Vasquez",1035960,2011,2010,"MEM","Memphis Grizzlies"
"Sam Young",886000,2011,2010,"MEM","Memphis Grizzlies"
"Jason Williams",524964,2011,2010,"MEM","Memphis Grizzlies"
"Ishmael Smith",473604,2011,2010,"MEM","Memphis Grizzlies"
"Rodney Carney",274756,2011,2010,"MEM","Memphis Grizzlies"
"Acie Law",203057,2011,2010,"MEM","Memphis Grizzlies"
"Zach Randolph",15200000,2012,2011,"MEM","Memphis Grizzlies"
"Rudy Gay",15032144,2012,2011,"MEM","Memphis Grizzlies"
"Marc Gasol",12922194,2012,2011,"MEM","Memphis Grizzlies"
"Mike Conley",6611571,2012,2011,"MEM","Memphis Grizzlies"
"O.J. Mayo",5632637,2012,2011,"MEM","Memphis Grizzlies"
"Tony Allen",3150000,2012,2011,"MEM","Memphis Grizzlies"
"Marreese Speights",2721255,2012,2011,"MEM","Memphis Grizzlies"
"Darrell Arthur",2027119,2012,2011,"MEM","Memphis Grizzlies"
"Dante Cunningham",2000000,2012,2011,"MEM","Memphis Grizzlies"
"Hamed Haddadi",1300000,2012,2011,"MEM","Memphis Grizzlies"
"Quincy Pondexter",1153800,2012,2011,"MEM","Memphis Grizzlies"
"Jeremy Pargo",1000000,2012,2011,"MEM","Memphis Grizzlies"
"Sam Young",947800,2012,2011,"MEM","Memphis Grizzlies"
"Josh Selby",550000,2012,2011,"MEM","Memphis Grizzlies"
"Josh Davis",314041,2012,2011,"MEM","Memphis Grizzlies"
"Brian Skinner",65446,2012,2011,"MEM","Memphis Grizzlies"
"Zach Randolph",16500000,2013,2012,"MEM","Memphis Grizzlies"
"Marc Gasol",13891359,2013,2012,"MEM","Memphis Grizzlies"
"Mike Conley",7305786,2013,2012,"MEM","Memphis Grizzlies"
"Tayshaun Prince",6764045,2013,2012,"MEM","Memphis Grizzlies"
"Tony Allen",3300000,2013,2012,"MEM","Memphis Grizzlies"
"Darrell Arthur",3006217,2013,2012,"MEM","Memphis Grizzlies"
"Jerryd Bayless",3000000,2013,2012,"MEM","Memphis Grizzlies"
"Austin Daye",2958077,2013,2012,"MEM","Memphis Grizzlies"
"Ed Davis",2207040,2013,2012,"MEM","Memphis Grizzlies"
"Quincy Pondexter",1234320,2013,2012,"MEM","Memphis Grizzlies"
"Tony Wroten",1110120,2013,2012,"MEM","Memphis Grizzlies"
"Dexter Pittman",854389,2013,2012,"MEM","Memphis Grizzlies"
"Jon Leuer",762195,2013,2012,"MEM","Memphis Grizzlies"
"Chris Johnson",61290,2013,2012,"MEM","Memphis Grizzlies"
"Zach Randolph",17800000,2014,2013,"MEM","Memphis Grizzlies"
"Marc Gasol",14860523,2014,2013,"MEM","Memphis Grizzlies"
"Mike Conley",8000001,2014,2013,"MEM","Memphis Grizzlies"
"Tayshaun Prince",7235955,2014,2013,"MEM","Memphis Grizzlies"
"Courtney Lee",5225000,2014,2013,"MEM","Memphis Grizzlies"
"Tony Allen",4494382,2014,2013,"MEM","Memphis Grizzlies"
"Ed Davis",3153860,2014,2013,"MEM","Memphis Grizzlies"
"Jerryd Bayless",3135000,2014,2013,"MEM","Memphis Grizzlies"
"Kosta Koufos",3000000,2014,2013,"MEM","Memphis Grizzlies"
"Quincy Pondexter",2225479,2014,2013,"MEM","Memphis Grizzlies"
"Mike Miller",1399507,2014,2013,"MEM","Memphis Grizzlies"
"Fab Melo",1311240,2014,2013,"MEM","Memphis Grizzlies"
"Tony Wroten",1160040,2014,2013,"MEM","Memphis Grizzlies"
"Josh Akognon",788872,2014,2013,"MEM","Memphis Grizzlies"
"Zach Randolph",16500000,2015,2014,"MEM","Memphis Grizzlies"
"Marc Gasol",15829688,2015,2014,"MEM","Memphis Grizzlies"
"Jeff Green",9445000,2015,2014,"MEM","Memphis Grizzlies"
"Mike Conley",8894216,2015,2014,"MEM","Memphis Grizzlies"
"Courtney Lee",5450000,2015,2014,"MEM","Memphis Grizzlies"
"Tony Allen",4831461,2015,2014,"MEM","Memphis Grizzlies"
"Vince Carter",3911981,2015,2014,"MEM","Memphis Grizzlies"
"Kosta Koufos",3000000,2015,2014,"MEM","Memphis Grizzlies"
"Beno Udrih",2077000,2015,2014,"MEM","Memphis Grizzlies"
"Jordan Adams",1344120,2015,2014,"MEM","Memphis Grizzlies"
"Jon Leuer",967500,2015,2014,"MEM","Memphis Grizzlies"
"Nick Calathes",816482,2015,2014,"MEM","Memphis Grizzlies"
"Russ Smith",816482,2015,2014,"MEM","Memphis Grizzlies"
"Jarnell Stokes",725000,2015,2014,"MEM","Memphis Grizzlies"
"Fab Melo",437080,2015,2014,"MEM","Memphis Grizzlies"
"Jamaal Franklin",163296,2015,2014,"MEM","Memphis Grizzlies"
"Tyrus Thomas",72234,2015,2014,"MEM","Memphis Grizzlies"
"JaMychal Green",59686,2015,2014,"MEM","Memphis Grizzlies"
"Marc Gasol",19700000,2016,2015,"MEM","Memphis Grizzlies"
"Zach Randolph",9638555,2016,2015,"MEM","Memphis Grizzlies"
"Mike Conley",9588426,2016,2015,"MEM","Memphis Grizzlies"
"Lance Stephenson",9000000,2016,2015,"MEM","Memphis Grizzlies"
"Brandan Wright",5500000,2016,2015,"MEM","Memphis Grizzlies"
"Tony Allen",5168539,2016,2015,"MEM","Memphis Grizzlies"
"Chris Andersen",5000000,2016,2015,"MEM","Memphis Grizzlies"
"Mario Chalmers",4300000,2016,2015,"MEM","Memphis Grizzlies"
"Vince Carter",4088091,2016,2015,"MEM","Memphis Grizzlies"
"Matt Barnes",3542500,2016,2015,"MEM","Memphis Grizzlies"
"Jordan Adams",1404600,2016,2015,"MEM","Memphis Grizzlies"
"Jarell Martin",1230840,2016,2015,"MEM","Memphis Grizzlies"
"P.J. Hairston",1201440,2016,2015,"MEM","Memphis Grizzlies"
"James Ennis",845059,2016,2015,"MEM","Memphis Grizzlies"
"JaMychal Green",845059,2016,2015,"MEM","Memphis Grizzlies"
"Russ Smith",816482,2016,2015,"MEM","Memphis Grizzlies"
"Ryan Hollins",593056,2016,2015,"MEM","Memphis Grizzlies"
"Jordan Farmar",191456,2016,2015,"MEM","Memphis Grizzlies"
"Ray McCallum",111444,2016,2015,"MEM","Memphis Grizzlies"
"Xavier Munford",89588,2016,2015,"MEM","Memphis Grizzlies"
"Bryce Cotton",64622,2016,2015,"MEM","Memphis Grizzlies"
"Elliot Williams",55722,2016,2015,"MEM","Memphis Grizzlies"
"Briante Weber",30888,2016,2015,"MEM","Memphis Grizzlies"
"Alex Stepheson",30888,2016,2015,"MEM","Memphis Grizzlies"
"Mike Conley",26540100,2017,2016,"MEM","Memphis Grizzlies"
"Chandler Parsons",22116750,2017,2016,"MEM","Memphis Grizzlies"
"Marc Gasol",21165675,2017,2016,"MEM","Memphis Grizzlies"
"Zach Randolph",10361445,2017,2016,"MEM","Memphis Grizzlies"
"Brandan Wright",5700000,2017,2016,"MEM","Memphis Grizzlies"
"Tony Allen",5505618,2017,2016,"MEM","Memphis Grizzlies"
"Vince Carter",4264057,2017,2016,"MEM","Memphis Grizzlies"
"Troy Daniels",3332940,2017,2016,"MEM","Memphis Grizzlies"
"James Ennis",2898000,2017,2016,"MEM","Memphis Grizzlies"
"Wade Baldwin",1793760,2017,2016,"MEM","Memphis Grizzlies"
"Jordan Adams",1465080,2017,2016,"MEM","Memphis Grizzlies"
"Deyonta Davis",1369229,2017,2016,"MEM","Memphis Grizzlies"
"Jarell Martin",1286160,2017,2016,"MEM","Memphis Grizzlies"
"JaMychal Green",980431,2017,2016,"MEM","Memphis Grizzlies"
"Andrew Harrison",945000,2017,2016,"MEM","Memphis Grizzlies"
"Toney Douglas",603558,2017,2016,"MEM","Memphis Grizzlies"
"Troy Williams",543471,2017,2016,"MEM","Memphis Grizzlies"
"Wayne Selden",83119,2017,2016,"MEM","Memphis Grizzlies"
"D.J. Stephens",35000,2017,2016,"MEM","Memphis Grizzlies"
"Matt Costello",31500,2017,2016,"MEM","Memphis Grizzlies"
"Tony Wroten",25000,2017,2016,"MEM","Memphis Grizzlies"
"Mike Conley",28530608,2018,2017,"MEM","Memphis Grizzlies"
"Chandler Parsons",23112004,2018,2017,"MEM","Memphis Grizzlies"
"Marc Gasol",22642350,2018,2017,"MEM","Memphis Grizzlies"
"JaMychal Green",8533333,2018,2017,"MEM","Memphis Grizzlies"
"Brandan Wright",5955760,2018,2017,"MEM","Memphis Grizzlies"
"Ben McLemore",5200000,2018,2017,"MEM","Memphis Grizzlies"
"Tyreke Evans",3290000,2018,2017,"MEM","Memphis Grizzlies"
"James Ennis",3028410,2018,2017,"MEM","Memphis Grizzlies"
"Mario Chalmers",2106407,2018,2017,"MEM","Memphis Grizzlies"
"Wade Baldwin",1874400,2018,2017,"MEM","Memphis Grizzlies"
"Jarell Martin",1471382,2018,2017,"MEM","Memphis Grizzlies"
"Andrew Harrison",1312611,2018,2017,"MEM","Memphis Grizzlies"
"Deyonta Davis",1312611,2018,2017,"MEM","Memphis Grizzlies"
"Wayne Selden",1312611,2018,2017,"MEM","Memphis Grizzlies"
"Ivan Rabb",950000,2018,2017,"MEM","Memphis Grizzlies"
"Rade Zagorac",950000,2018,2017,"MEM","Memphis Grizzlies"
"Dillon Brooks",815615,2018,2017,"MEM","Memphis Grizzlies"
"Willie Burton",2000000,1991,1990,"MIA","Miami Heat"
"Alec Kessler",1600000,1991,1990,"MIA","Miami Heat"
"Glen Rice",1550000,1991,1990,"MIA","Miami Heat"
"Rony Seikaly",755000,1991,1990,"MIA","Miami Heat"
"Kevin Edwards",425000,1991,1990,"MIA","Miami Heat"
"Billy Thompson",400000,1991,1990,"MIA","Miami Heat"
"Jon Sundvold",335000,1991,1990,"MIA","Miami Heat"
"Sherman Douglas",325000,1991,1990,"MIA","Miami Heat"
"Grant Long",300000,1991,1990,"MIA","Miami Heat"
"Bimbo Coles",290000,1991,1990,"MIA","Miami Heat"
"Terry Davis",250000,1991,1990,"MIA","Miami Heat"
"Keith Askins",150000,1991,1990,"MIA","Miami Heat"
"Alan Ogg",130000,1991,1990,"MIA","Miami Heat"
"Steve Smith",2250000,1992,1991,"MIA","Miami Heat"
"Rony Seikaly",2002000,1992,1991,"MIA","Miami Heat"
"Willie Burton",1402000,1992,1991,"MIA","Miami Heat"
"Glen Rice",1302000,1992,1991,"MIA","Miami Heat"
"Sherman Douglas",1250000,1992,1991,"MIA","Miami Heat"
"Alec Kessler",1122000,1992,1991,"MIA","Miami Heat"
"Kevin Edwards",600000,1992,1991,"MIA","Miami Heat"
"Jeff Sanders",385000,1992,1991,"MIA","Miami Heat"
"Jon Sundvold",333000,1992,1991,"MIA","Miami Heat"
"Grant Long",252000,1992,1991,"MIA","Miami Heat"
"Bimbo Coles",212000,1992,1991,"MIA","Miami Heat"
"Keith Askins",202000,1992,1991,"MIA","Miami Heat"
"Alan Ogg",202000,1992,1991,"MIA","Miami Heat"
"Rony Seikaly",2382000,1993,1992,"MIA","Miami Heat"
"Steve Smith",2252000,1993,1992,"MIA","Miami Heat"
"John Salley",2002000,1993,1992,"MIA","Miami Heat"
"Glen Rice",1552000,1993,1992,"MIA","Miami Heat"
"Brian Shaw",1413000,1993,1992,"MIA","Miami Heat"
"Grant Long",1258000,1993,1992,"MIA","Miami Heat"
"Harold Miner",912000,1993,1992,"MIA","Miami Heat"
"Willie Burton",802000,1993,1992,"MIA","Miami Heat"
"Alec Kessler",762000,1993,1992,"MIA","Miami Heat"
"Kevin Edwards",750000,1993,1992,"MIA","Miami Heat"
"Bimbo Coles",650000,1993,1992,"MIA","Miami Heat"
"Keith Askins",250000,1993,1992,"MIA","Miami Heat"
"Matt Geiger",140000,1993,1992,"MIA","Miami Heat"
"Rony Seikaly",3057000,1994,1993,"MIA","Miami Heat"
"John Salley",2452000,1994,1993,"MIA","Miami Heat"
"Steve Smith",2252000,1994,1993,"MIA","Miami Heat"
"Glen Rice",2002000,1994,1993,"MIA","Miami Heat"
"Brian Shaw",1513000,1994,1993,"MIA","Miami Heat"
"Grant Long",1410000,1994,1993,"MIA","Miami Heat"
"Harold Miner",1186000,1994,1993,"MIA","Miami Heat"
"Willie Burton",1002000,1994,1993,"MIA","Miami Heat"
"Alec Kessler",922000,1994,1993,"MIA","Miami Heat"
"Bimbo Coles",802000,1994,1993,"MIA","Miami Heat"
"Manute Bol",650000,1994,1993,"MIA","Miami Heat"
"Keith Askins",313000,1994,1993,"MIA","Miami Heat"
"Matt Geiger",250000,1994,1993,"MIA","Miami Heat"
"Kevin Willis",2975000,1995,1994,"MIA","Miami Heat"
"Billy Owens",2867000,1995,1994,"MIA","Miami Heat"
"John Salley",2652000,1995,1994,"MIA","Miami Heat"
"Glen Rice",2600000,1995,1994,"MIA","Miami Heat"
"Harold Miner",1459000,1995,1994,"MIA","Miami Heat"
"Matt Geiger",1402000,1995,1994,"MIA","Miami Heat"
"Alec Kessler",1402000,1995,1994,"MIA","Miami Heat"
"Khalid Reeves",1300000,1995,1994,"MIA","Miami Heat"
"Willie Burton",1052000,1995,1994,"MIA","Miami Heat"
"Bimbo Coles",902000,1995,1994,"MIA","Miami Heat"
"Kevin Gamble",650000,1995,1994,"MIA","Miami Heat"
"Keith Askins",406000,1995,1994,"MIA","Miami Heat"
"Brad Lohaus",325000,1995,1994,"MIA","Miami Heat"
"Ledell Eackles",150000,1995,1994,"MIA","Miami Heat"
"Alonzo Mourning",4560000,1996,1995,"MIA","Miami Heat"
"Kevin Willis",3650000,1996,1995,"MIA","Miami Heat"
"Billy Owens",3320000,1996,1995,"MIA","Miami Heat"
"Rex Chapman",2004000,1996,1995,"MIA","Miami Heat"
"Sasha Danilovic",1455000,1996,1995,"MIA","Miami Heat"
"Kurt Thomas",1071000,1996,1995,"MIA","Miami Heat"
"Bimbo Coles",1002000,1996,1995,"MIA","Miami Heat"
"Kevin Gamble",845000,1996,1995,"MIA","Miami Heat"
"Stacey King",600000,1996,1995,"MIA","Miami Heat"
"Pete Myers",600000,1996,1995,"MIA","Miami Heat"
"Keith Askins",550000,1996,1995,"MIA","Miami Heat"
"LeRon Ellis",400000,1996,1995,"MIA","Miami Heat"
"Ron Grandison",225000,1996,1995,"MIA","Miami Heat"
